"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"TWLO","Twilio Inc.","31.23","$2.73B","2016","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/twlo",
"TWTR","Twitter, Inc.","15.12","$10.99B","2013","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/twtr",
"TWO","Two Harbors Investments Corp","9.28","$3.24B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/two",
"TYL","Tyler Technologies, Inc.","155.6","$5.73B","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/tyl",
"TSN","Tyson Foods, Inc.","63.55","$22.68B","n/a","Consumer Non-Durables","Meat/Poultry/Fish","http://www.nasdaq.com/symbol/tsn",
"TSNU","Tyson Foods, Inc.","69","n/a","n/a","Consumer Non-Durables","Meat/Poultry/Fish","http://www.nasdaq.com/symbol/tsnu",
"USB","U.S. Bancorp","54.94","$93.07B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/usb",
"USB^A","U.S. Bancorp","841.8727","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/usb^a",
"USB^H","U.S. Bancorp","23.1","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/usb^h",
"USB^M","U.S. Bancorp","28.525","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/usb^m",
"USB^N.CL","U.S. Bancorp","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/usb^n.cl",
"USB^O","U.S. Bancorp","25.45","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/usb^o",
"USPH","U.S. Physical Therapy, Inc.","72.5","$907.84M","1992","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/usph",
"SLCA","U.S. Silica Holdings, Inc.","46.56","$3.77B","2012","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/slca",
"UBS","UBS AG","16.02","$59.38B","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/ubs",
"UCP","UCP, Inc.","10.25","$81.57M","2013","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/ucp",
"UGI","UGI Corporation","47.83","$8.27B","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/ugi",
"UGP","Ultrapar Participacoes S.A.","21.53","$11.98B","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/ugp",
"UMH","UMH Properties, Inc.","13.91","$412.6M","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/umh",
"UMH^A","UMH Properties, Inc.","25.55","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/umh^a",
"UMH^B","UMH Properties, Inc.","26.4035","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/umh^b",
"UA","Under Armour, Inc.","17.75","$7.78B","2016","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/ua",
"UAA","Under Armour, Inc.","19.26","$8.45B","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/uaa",
"UFI","Unifi, Inc.","27.58","$501.96M","n/a","Consumer Non-Durables","Textiles","http://www.nasdaq.com/symbol/ufi",
"UNF","Unifirst Corporation","132.15","$2.68B","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/unf",
"UN","Unilever NV","49.03","$148.31B","n/a","Basic Industries","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/un",
"UL","Unilever PLC","49.14","$148.64B","n/a","Basic Industries","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/ul",
"UNP","Union Pacific Corporation","106.28","$86.49B","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/unp",
"UIS","Unisys Corporation","14.2","$711.33M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/uis",
"UNT","Unit Corporation","22.15","$1.14B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/unt",
"UAL","United Continental Holdings, Inc.","72.34","$22.76B","n/a","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/ual",
"UDR","United Dominion Realty Trust, Inc.","34.89","$9.33B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/udr",
"UMC","United Microelectronics Corporation","1.97","$4.82B","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/umc",
"UPS","United Parcel Service, Inc.","106.73","$92.86B","1999","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/ups",
"URI","United Rentals, Inc.","122.95","$10.37B","1997","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/uri",
"USM","United States Cellular Corporation","35.99","$3.05B","1988","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/usm",
"UZA","United States Cellular Corporation","25.17","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/uza",
"UZB","United States Cellular Corporation","25.6637","n/a","2014","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/uzb",
"UZC","United States Cellular Corporation","26.07","n/a","2015","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/uzc",
"X","United States Steel Corporation","34.88","$6.08B","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/x",
"UTX","United Technologies Corporation","112.14","$90.37B","n/a","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/utx",
"UNH","UnitedHealth Group Incorporated","169.98","$161.82B","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/unh",
"UTL","UNITIL Corporation","43.57","$612.87M","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/utl",
"UNVR","Univar Inc.","31.28","$4.37B","2015","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/unvr",
"UAM","Universal American Corp.","9.96","$591.91M","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/uam",
"UVV","Universal Corporation","67.45","$1.7B","n/a","Consumer Services","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/uvv",
"UHT","Universal Health Realty Income Trust","60.39","$821.25M","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/uht",
"UHS","Universal Health Services, Inc.","121.82","$11.77B","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/uhs",
"UVE","UNIVERSAL INSURANCE HOLDINGS INC","25.1","$882.84M","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/uve",
"UTI","Universal Technical Institute Inc","3.46","$85.4M","2003","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/uti",
"UNM","Unum Group","48.81","$11.19B","n/a","Finance","Accident &Health Insurance","http://www.nasdaq.com/symbol/unm",
"UE","Urban Edge Properties","25.11","$2.5B","2015","Finance","Real Estate","http://www.nasdaq.com/symbol/ue",
"UBA","Urstadt Biddle Properties Inc.","20.49","$807.08M","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/uba",
"UBP","Urstadt Biddle Properties Inc.","16.41","$646.38M","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ubp",
"UBP^F","Urstadt Biddle Properties Inc.","25.63","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ubp^f",
"UBP^G","Urstadt Biddle Properties Inc.","26","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ubp^g",
"USFD","US Foods Holding Corp.","27.26","$6.03B","2016","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/usfd",
"USAC","USA Compression Partners, LP","16.74","$1.02B","2013","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/usac",
"USNA","USANA Health Sciences, Inc.","57.6","$1.41B","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/usna",
"USDP","USD Partners LP","13.35","$302.98M","2014","Transportation","Railroads","http://www.nasdaq.com/symbol/usdp",
"USG","USG Corporation","33.04","$4.83B","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/usg",
"BIF","USLIFE Income Fund, Inc.","9.47","$1B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bif",
"VFC","V.F. Corporation","52.93","$21.92B","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/vfc",
"EGY","Vaalco Energy Inc","1.07","$62.74M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/egy",
"MTN","Vail Resorts, Inc.","188.89","$7.55B","1997","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/mtn",
"VALE","VALE S.A.","9.47","$48.8B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/vale",
"VALE.P","VALE S.A.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vale.p",
"VRX","Valeant Pharmaceuticals International, Inc.","12.24","$4.18B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/vrx",
"VLO","Valero Energy Corporation","66.57","$30.03B","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/vlo",
"VLP","Valero Energy Partners LP","46.61","$3.15B","2013","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/vlp",
"VHI","Valhi, Inc.","3.11","$1.05B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/vhi",
"VR","Validus Holdings, Ltd.","57.47","$4.55B","2007","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/vr",
"VR^A","Validus Holdings, Ltd.","24.078","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vr^a",
"VLY","Valley National Bancorp","12.38","$3.27B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/vly",
"VLY.WS","Valley National Bancorp","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vly.ws",
"VLY^A","Valley National Bancorp","27.17","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/vly^a",
"VMI","Valmont Industries, Inc.","153.75","$3.46B","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/vmi",
"VAL","Valspar Corporation (The)","111.5","$8.86B","n/a","Basic Industries","Paints/Coatings","http://www.nasdaq.com/symbol/val",
"VVV","Valvoline Inc.","22.32","$4.57B","2016","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/vvv",
"VNTV","Vantiv, Inc.","64.08","$12.57B","2012","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/vntv",
"VAR","Varian Medical Systems, Inc.","87.84","$8.21B","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/var",
"VGR","Vector Group Ltd.","21.5","$2.79B","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/vgr",
"VVC","Vectren Corporation","56.29","$4.67B","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/vvc",
"VEC","Vectrus, Inc.","22.36","$243.61M","2014","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/vec",
"VEDL","Vedanta  Limited","14.74","$10.93B","2013","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/vedl",
"VEEV","Veeva Systems Inc.","45.14","$6.19B","2013","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/veev",
"VTRB","Ventas Realty, Limited Partnership // Ventas Capital Corporati","24.2","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/vtrb",
"VTR","Ventas, Inc.","60.5","$21.45B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/vtr",
"VER","VEREIT Inc.","8.29","$8.08B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ver",
"VER^F","VEREIT Inc.","25.18","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ver^f",
"PAY","Verifone Systems, Inc.","19.09","$2.13B","2005","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/pay",
"VRTV","Veritiv Corporation","53.1","$833.01M","2014","Consumer Services","Paper","http://www.nasdaq.com/symbol/vrtv",
"VZ","Verizon Communications Inc.","49.35","$201.19B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/vz",
"VZA","Verizon Communications Inc.","25.88","n/a","2014","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/vza",
"VET","Vermilion Energy Inc.","36.75","$4.35B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/vet",
"VRS","Verso Corporation","6.98","$240.05M","2016","Basic Industries","Paper","http://www.nasdaq.com/symbol/vrs",
"VSM","Versum Materials, Inc.","29.54","$3.21B","2016","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/vsm",
"VVI","Viad Corp","44.6","$906.61M","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/vvi",
"VCO","Vina Concha Y Toro","33.12","$1.24B","1994","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/vco",
"VNCE","Vince Holding Corp.","1.4","$69.19M","2013","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/vnce",
"VIPS","Vipshop Holdings Limited","13.02","$7.68B","2012","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/vips",
"ZTR","Virtus Global Dividend & Income Fund Inc.","11.29","$289.91M","1988","n/a","n/a","http://www.nasdaq.com/symbol/ztr",
"VGI","Virtus Global Multi-Sector Income Fund","15.86","$178.51M","2012","n/a","n/a","http://www.nasdaq.com/symbol/vgi",
"DCA","Virtus Total Return Fund","4.605","$126.48M","2005","n/a","n/a","http://www.nasdaq.com/symbol/dca",
"V","Visa Inc.","89.73","$208.24B","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/v",
"VSH","Vishay Intertechnology, Inc.","15.9","$2.32B","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/vsh",
"VPG","Vishay Precision Group, Inc.","15.55","$205.14M","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/vpg",
"VSTO","Vista Outdoor Inc.","20.71","$1.18B","2015","Capital Goods","Ordnance And Accessories","http://www.nasdaq.com/symbol/vsto",
"VC","Visteon Corporation","93.55","$3.07B","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/vc",
"VSI","Vitamin Shoppe, Inc","19.1","$447.42M","2009","Consumer Non-Durables","Food Chains","http://www.nasdaq.com/symbol/vsi",
"VSLR","Vivint Solar, Inc.","2.8","$308.34M","2014","Capital Goods","Building Products","http://www.nasdaq.com/symbol/vslr",
"VMW","Vmware, Inc.","89.9","$36.74B","2007","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/vmw",
"VOC","VOC Energy Trust","3.41","$57.97M","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/voc",
"VCRA","Vocera Communications, Inc.","22.47","$614.63M","2012","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/vcra",
"VG","Vonage Holdings Corp.","6.08","$1.34B","2006","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/vg",
"VNO","Vornado Realty Trust","103.2","$19.52B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/vno",
"VNO^G","Vornado Realty Trust","25.62","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vno^g",
"VNO^I","Vornado Realty Trust","25.69","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vno^i",
"VNO^K","Vornado Realty Trust","24.62","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vno^k",
"VNO^L","Vornado Realty Trust","23.92","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vno^l",
"VJET","voxeljet AG","2.83","$52.64M","2013","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/vjet",
"IAE","Voya Asia Pacific High Dividend Equity Income Fund","9.69","$120.6M","2007","n/a","n/a","http://www.nasdaq.com/symbol/iae",
"IHD","Voya Emerging Markets High Income Dividend Equity Fund","8.26","$161.4M","2011","n/a","n/a","http://www.nasdaq.com/symbol/ihd",
"VOYA","Voya Financial, Inc.","40.55","$7.68B","2013","Finance","Life Insurance","http://www.nasdaq.com/symbol/voya",
"IGA","Voya Global Advantage and Premium Opportunity Fund","10.3","$189.04M","2005","n/a","n/a","http://www.nasdaq.com/symbol/iga",
"IGD","Voya Global Equity Dividend and Premium Opportunity Fund","7.17","$699.43M","2005","n/a","n/a","http://www.nasdaq.com/symbol/igd",
"IDE","Voya Infrastructure, Industrials and Materials Fund","13.9","$269.27M","2010","n/a","n/a","http://www.nasdaq.com/symbol/ide",
"IID","Voya International High Dividend Equity Income Fund","6.72","$56.48M","2007","n/a","n/a","http://www.nasdaq.com/symbol/iid",
"IRR","Voya Natural Resources Equity Income Fund","6.14","$139.78M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/irr",
"PPR","Voya Prime Rate Trust","5.46","$806.92M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ppr",
"VTTI","VTTI Energy Partners LP","19","$764.75M","2014","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/vtti",
"VMC","Vulcan Materials Company","118.75","$15.72B","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/vmc",
"WTI","W&T Offshore, Inc.","2.68","$368.97M","2005","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/wti",
"WPC","W.P. Carey Inc.","59.64","$6.34B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wpc",
"WRB","W.R. Berkley Corporation","72.16","$8.75B","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/wrb",
"WRB^B","W.R. Berkley Corporation","24.33","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wrb^b",
"WRB^C","W.R. Berkley Corporation","25.19","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wrb^c",
"WRB^D","W.R. Berkley Corporation","24.39","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wrb^d",
"GRA","W.R. Grace & Co.","69.87","$4.77B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/gra",
"GWW","W.W. Grainger, Inc.","245.16","$14.42B","n/a","Consumer Services","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/gww",
"WNC","Wabash National Corporation","20.71","$1.24B","1991","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/wnc",
"WBC","Wabco Holdings Inc.","115","$6.27B","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/wbc",
"WDR","Waddell & Reed Financial, Inc.","17.89","$1.51B","1998","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/wdr",
"WAGE","WageWorks, Inc.","76.7","$2.84B","2012","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/wage",
"WD","Walker & Dunlop, Inc.","40.88","$1.26B","2010","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/wd",
"WMT","Wal-Mart Stores, Inc.","70.1","$215.43B","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/wmt",
